x,y,Party
-82.47025527,28.54879692,REP
-82.49980754,28.5578338,DEM
-82.57241669,28.62008945,DEM
-82.49340829,28.53448929,DEM
-82.61154387,28.50359044,DEM
-82.51546794,28.50801691,REP
-82.59173413,28.46753081,REP
-82.49073445,28.50487823,REP
-82.32872978,28.56511455,DEM
-82.51117946,28.47486287,REP
-82.52028314,28.56423387,REP
-82.55342405,28.67195731,DEM
-82.30930968,28.48189567,REP
-82.53994536,28.63057028,REP
-82.48354286,28.48982867,DEM
-82.52432954,28.48317933,REP
-82.61420583,28.43829381,REP
-82.48750694,28.44615297,REP
-82.42684205,28.55455056,REP
-82.46367961,28.50346037,DEM
-82.55732995,28.50050464,DEM
-82.52764679,28.44311387,REP
-82.49582907,28.5336306,DEM
-82.59618416,28.53349183,DEM
-82.50855006,28.46885315,REP
-82.59221256,28.44018132,REP
-82.54493823,28.49383489,REP
-82.53230446,28.60018283,DEM
-82.53413022,28.43444975,DEM
-82.58145022,28.46133698,DEM
-82.55454678,28.5255457,REP
-82.38467098,28.54249805,REP
-82.49120043,28.51584279,REP
-82.34961907,28.52227378,REP
-82.34185209,28.57461171,REP
-82.57737594,28.48773175,DEM
-82.64957982,28.4813755,REP
-82.59403009,28.44613784,REP
-82.61247643,28.52303731,REP
-82.42705074,28.53975671,REP
-82.62469845,28.43891848,REP
-82.46545773,28.49356625,REP
-82.55777386,28.51407646,DEM
-82.5557976,28.61728282,REP
-82.28267612,28.47502786,DEM
-82.48318764,28.43461029,DEM
-82.49047834,28.53320918,REP
-82.35458255,28.65710404,REP
-82.41439762,28.44219995,REP
-82.42490727,28.58563435,REP
-82.52447061,28.53442033,REP
-82.51440361,28.48818812,REP
-82.52459086,28.54395347,REP
-82.49110607,28.48328014,DEM
-82.17750708,28.54186941,REP
-82.54210861,28.49376342,REP
-82.62442681,28.49126616,REP
-82.50036136,28.48671225,REP
-82.66769467,28.45189798,DEM
-82.43669302,28.49199078,DEM
-82.56758236,28.43417283,REP
-82.45212608,28.5293355,REP
-82.59492665,28.45701063,REP
-82.58097902,28.52333459,REP
-82.47229776,28.44926368,REP
-82.58044586,28.47951834,DEM
-82.3760319,28.44959953,REP
-82.61668696,28.50496504,DEM
-82.57490722,28.50893119,REP
-82.52617648,28.4917929,REP
-82.56784419,28.44676563,DEM
-82.61614574,28.50073927,DEM
-82.48826442,28.53540574,DEM
-82.45808832,28.58875593,REP
-82.53241899,28.49844438,REP
-82.53950189,28.49900496,REP
-82.56138637,28.43409357,REP
-82.58978986,28.44893435,DEM
-82.52475924,28.53484589,REP
-82.57167843,28.45389454,REP
-82.58954153,28.43576904,REP
-82.51326523,28.48006377,REP
-82.65620953,28.49821056,DEM
-82.29812687,28.52621513,REP
-82.57795222,28.5024368,REP
-82.57373787,28.45930527,DEM
-82.60607371,28.52131863,REP
-82.29620989,28.49010034,REP
-82.43730579,28.44009638,DEM
-82.57978185,28.50007765,DEM
-82.59525387,28.48826396,DEM
-82.67597545,28.48297643,REP
-82.50813964,28.6404181,REP
-82.55325264,28.46698124,REP
-82.49980598,28.54651997,REP
-82.46959152,28.46076097,DEM
-82.54734642,28.65960288,REP
-82.59638344,28.47386048,DEM
-82.60921732,28.57618337,REP
-82.41359886,28.48587742,REP
-82.57470095,28.44406466,REP
-82.48432725,28.55283441,DEM
-82.59392283,28.47393621,REP
-82.55370584,28.44518045,DEM
-82.56079133,28.47354079,DEM
-82.4508478,28.49012173,DEM
-82.53239421,28.56146645,REP
-82.51061798,28.69279765,REP
-82.54136659,28.44222748,REP
-82.3912789,28.43915007,REP
-82.54169771,28.46719967,DEM
-82.57150195,28.49283034,DEM
-82.61085641,28.49137709,REP
-82.51561302,28.54818014,REP
-82.46784767,28.51395435,REP
-82.60470216,28.50355131,DEM
-82.38218793,28.44311264,REP
-82.56727872,28.50516456,DEM
-82.56319175,28.49399484,DEM
-82.51667086,28.51502217,REP
-82.47860781,28.53226011,DEM
-82.58424644,28.47732535,REP
-82.54774171,28.64567373,DEM
-82.32893359,28.64394662,REP
-82.41168253,28.50273448,REP
-82.48994289,28.48878071,REP
-82.38672715,28.43838598,REP
-82.49045976,28.48670687,REP
-82.61295604,28.45798462,REP
-82.54096696,28.49804741,DEM
-82.51990749,28.46031036,DEM
-82.52667855,28.45085137,DEM
-82.29570045,28.47893624,REP
-82.52098656,28.54534331,REP
-82.55305837,28.51072644,REP
-82.60300048,28.45037225,DEM
-82.49317024,28.5465282,DEM
-82.62328314,28.46062903,REP
-82.59058048,28.46521179,DEM
-82.49142197,28.5176728,REP
-82.49346253,28.60113853,DEM
-82.60606626,28.51420035,DEM
-82.59048375,28.49118307,DEM
-82.50596096,28.60018395,DEM
-82.53676055,28.50114672,DEM
-82.49036738,28.54115422,REP
-82.58457156,28.46925612,REP
-82.59592394,28.48421003,REP
-82.56085279,28.51034828,REP
-82.2916453,28.5459525,REP
-82.61383705,28.46453658,REP
-82.47810752,28.45988463,DEM
-82.51515038,28.49289269,REP
-82.49588825,28.46911917,REP
-82.52446771,28.49147647,REP
-82.29992373,28.61087639,REP
-82.54971629,28.45102973,REP
-82.58866937,28.46087362,DEM
-82.52657202,28.66472377,REP
-82.60063268,28.47499456,DEM
-82.60423457,28.5107968,REP
-82.47093013,28.46507021,REP
-82.50936644,28.48089163,DEM
-82.18330094,28.52823567,REP
-82.58555324,28.43640642,REP
-82.5845871,28.47233896,DEM
-82.46845858,28.45037125,REP
-82.59563103,28.46322332,DEM
-82.26381578,28.48158145,REP
-82.3897577,28.43882536,DEM
-82.55792515,28.47284118,REP
-82.56309657,28.50316077,DEM
-82.59550836,28.50661435,REP
-82.52580231,28.45512895,REP
-82.35960418,28.59997957,REP
-82.37184787,28.52489315,REP
-82.34468802,28.53047644,REP
-82.48390001,28.44805581,DEM
-82.23412621,28.49605426,DEM
-82.57220324,28.51608023,DEM
-82.533332,28.45785913,REP
-82.50913086,28.50382063,REP
-82.54808446,28.44241882,DEM
-82.53654137,28.44201684,REP
-82.49950849,28.52612496,DEM
-82.59710309,28.45231788,DEM
-82.53807019,28.45158965,REP
-82.42574326,28.43455554,REP
-82.4942601,28.51624607,REP
-82.56601427,28.49418516,REP
-82.61038672,28.43389033,REP
-82.38052502,28.58814212,REP
-82.4193397,28.57415624,DEM
-82.53427589,28.45919304,REP
-82.5640014,28.43528754,REP
-82.55678597,28.49377691,REP
-82.55935921,28.46571504,REP
-82.54871629,28.43470075,REP
-82.40681823,28.55282534,DEM
-82.31315378,28.51739226,DEM
-82.42314712,28.46836487,REP
-82.54541991,28.46177418,DEM
-82.39125229,28.45627364,REP
-82.4666546,28.45148237,DEM
-82.48600872,28.51644705,REP
-82.39071559,28.55628068,REP
-82.58425903,28.50647639,REP
-82.54354117,28.47900579,REP
-82.56956403,28.44821306,DEM
-82.59225815,28.46692035,REP
-82.40988498,28.59861192,REP
-82.39211283,28.49629408,DEM
-82.59535495,28.49646727,REP
-82.63639584,28.61530171,REP
-82.45074083,28.53621164,REP
-82.633028,28.54453433,DEM
-82.51695657,28.63829444,REP
-82.62033181,28.46199939,REP
-82.43320963,28.52606788,DEM
-82.480488,28.52206556,REP
-82.4935948,28.45376611,DEM
-82.62870328,28.44158381,DEM
-82.38871256,28.48932109,DEM
-82.18006045,28.50871452,REP
-82.59727692,28.50233594,REP
-82.54293456,28.43401319,DEM
-82.3895902,28.47026037,REP
-82.58291213,28.45398214,DEM
-82.49518065,28.48033411,REP
-82.63204169,28.44201997,REP
-82.54626442,28.49139947,REP
-82.48979217,28.51173563,REP
-82.59722381,28.45685933,DEM
-82.48445787,28.55303698,REP
-82.53806334,28.4404001,DEM
-82.5675121,28.5054826,REP
-82.52317021,28.43610991,REP
-82.48322725,28.58145457,DEM
-82.43539457,28.63118094,REP
-82.54713655,28.47229518,REP
-82.51453646,28.45232888,REP
-82.54730806,28.49022533,DEM
-82.55423689,28.51330692,REP
-82.58027766,28.58574508,REP
-82.62678819,28.45076626,DEM
-82.52783502,28.69047624,REP
-82.53996586,28.58466605,REP
-82.47922916,28.49423559,DEM
-82.52481031,28.45374669,DEM
-82.52525216,28.53934114,REP
-82.57753769,28.45228187,REP
-82.44439352,28.67854961,REP
-82.57650086,28.51982816,DEM
-82.56133559,28.50317246,DEM
-82.48362852,28.53884001,DEM
-82.55849991,28.4475703,REP
-82.42802581,28.53469595,DEM
-82.49713755,28.55539339,DEM
-82.5160817,28.46179932,REP
-82.49784558,28.48043955,DEM
-82.50688947,28.63413471,REP
-82.40322039,28.54813596,REP
-82.61680283,28.51389437,REP
-82.55986023,28.46141019,DEM
-82.47600195,28.50330153,REP
-82.32012214,28.54208983,REP
-82.57477669,28.50126101,REP
-82.28384672,28.536657,DEM
-82.53947582,28.48364474,DEM
-82.62282317,28.46534771,REP
-82.54627333,28.50143303,DEM
-82.37881797,28.5201027,REP
-82.53542159,28.4657532,REP
-82.5433397,28.5026725,DEM
-82.5564612,28.44707119,REP
-82.50130136,28.48085872,REP
-82.49753189,28.47982834,DEM
-82.63200872,28.50533267,REP
-82.54414174,28.4911749,REP
-82.57045071,28.4482307,DEM
-82.57216643,28.4843316,DEM
-82.29678157,28.53390796,DEM
-82.33032412,28.58749147,REP
-82.5463224,28.47270382,REP
-82.56517328,28.4633251,REP
-82.51730336,28.54712491,REP
-82.52444891,28.47002522,REP
-82.60537887,28.45160933,REP
-82.49455691,28.55081938,REP
-82.43822494,28.47476602,REP
-82.243284,28.54968037,DEM
-82.53066785,28.48147215,REP
-82.41294583,28.5932842,REP
-82.24587969,28.5098035,REP
-82.53338409,28.4856246,REP
-82.57144512,28.4648203,REP
-82.54903231,28.65339819,REP
-82.59790148,28.52551696,REP
-82.49513439,28.55150318,REP
-82.37070964,28.48836122,REP
-82.48380504,28.54943012,REP
-82.52285495,28.65912707,DEM
-82.5858861,28.4747067,REP
-82.44948673,28.47147798,REP
-82.51098081,28.45521107,DEM
-82.60046904,28.44259481,REP
-82.48895041,28.56231345,REP
-82.54622041,28.43407157,DEM
-82.60416034,28.45633506,REP
-82.60517317,28.51708753,REP
-82.57205598,28.45606914,DEM
-82.57622757,28.58736891,REP
-82.54971958,28.47385834,REP
-82.49484066,28.50263055,DEM
-82.4568201,28.55006974,REP
-82.55055125,28.48947565,DEM
-82.53486055,28.43499589,REP
-82.62654052,28.45311116,REP
-82.50309093,28.46169733,REP
-82.63423729,28.43477983,DEM
-82.61357802,28.44324632,DEM
-82.51259466,28.45989769,DEM
-82.56871271,28.50589893,REP
-82.42003448,28.67479444,DEM
-82.54502655,28.56026835,DEM
-82.55436263,28.55429877,DEM
-82.49652011,28.51437133,DEM
-82.60876779,28.438178,DEM
-82.60891008,28.4592391,REP
-82.55632331,28.49519678,REP
-82.40522682,28.58371394,REP
-82.40516432,28.57000923,REP
-82.6164546,28.45085858,REP
-82.48634461,28.47069968,REP
-82.36478614,28.51678525,REP
-82.65450145,28.56126793,REP
-82.52164807,28.54045511,REP
-82.61846315,28.46565709,REP
-82.51511165,28.47244095,DEM
-82.52915152,28.53927686,REP
-82.5062752,28.46906423,REP
-82.50415696,28.53332432,REP
-82.41350322,28.4338124,REP
-82.51899374,28.46434423,DEM
-82.5612629,28.50640138,DEM
-82.54595491,28.48447428,DEM
-82.55785865,28.47062878,REP
-82.37430535,28.55813926,REP
-82.38346165,28.55938626,REP
-82.19815536,28.5002753,REP
-82.591073,28.44169447,DEM
-82.42611667,28.44577011,DEM
-82.58811222,28.51544445,DEM
-82.5755685,28.4744728,REP
-82.40383593,28.55152843,REP
-82.48705596,28.54273123,REP
-82.43688394,28.54170539,REP
-82.53679397,28.58761851,REP
-82.55277661,28.51517618,REP
-82.58788239,28.53035469,DEM
-82.37476823,28.53862062,REP
-82.46810984,28.67115979,REP
-82.4114739,28.55966374,DEM
-82.28404912,28.58073945,REP
-82.38253226,28.56095164,DEM
-82.45914171,28.51516228,REP
-82.51471032,28.4356679,REP
-82.52863317,28.43706711,REP
-82.51688341,28.50859293,DEM
-82.49153027,28.43378105,REP
-82.55652167,28.45909469,REP
-82.54564527,28.49480743,DEM
-82.5682061,28.48526628,REP
-82.6116105,28.46616887,REP
-82.51091409,28.55019928,REP
-82.38771184,28.44644859,REP
-82.49295729,28.55063155,DEM
-82.52030547,28.50832446,DEM
-82.47984495,28.56932924,REP
-82.54153012,28.43399675,REP
-82.48918447,28.5477359,REP
-82.66991386,28.47329596,REP
-82.61890382,28.43554786,DEM
-82.49812607,28.60067671,REP
-82.52249841,28.49451738,DEM
-82.43066871,28.4722062,DEM
-82.49745045,28.61513851,REP
-82.5972007,28.46268252,DEM
-82.54292593,28.53331651,REP
-82.49578835,28.52494454,REP
-82.49857922,28.49898943,REP
-82.19489665,28.55216047,REP
-82.41035121,28.44674186,DEM
-82.51991077,28.47279665,DEM
-82.45366121,28.55558909,REP
-82.34628535,28.62517647,REP
-82.57554377,28.44734523,REP
-82.54107501,28.50552753,REP
-82.3148724,28.54258437,REP
-82.29979384,28.50190818,DEM
-82.31778965,28.48744812,REP
-82.55408902,28.49482483,REP
-82.46564804,28.50540832,REP
-82.54184065,28.46792827,REP
-82.52617832,28.4572601,DEM
-82.58758696,28.45365115,REP
-82.46806055,28.52836776,REP
-82.58662101,28.46486512,REP
-82.56653226,28.51052302,REP
-82.48494851,28.49587888,REP
-82.48353775,28.44366769,REP
-82.56733885,28.49000376,REP
-82.50315944,28.47660127,REP
-82.43968678,28.58362402,REP
-82.10025795,28.48012398,DEM
-82.60048584,28.50124984,REP
-82.37298061,28.53996592,DEM
-82.42006684,28.62800813,REP
-82.5980915,28.51086996,REP
-82.58927177,28.48608465,REP
-82.54681366,28.67422995,REP
-82.53813461,28.65911504,REP
-82.58857184,28.48716174,REP
-82.10766261,28.48539719,REP
-82.58195161,28.44714618,DEM
-82.54052749,28.45896731,DEM
-82.44129329,28.5726638,REP
-82.54976182,28.52249907,DEM
-82.64441219,28.43463783,REP
-82.54199899,28.48417474,REP
-82.56556902,28.47744837,REP
-82.3422545,28.52497252,REP
-82.490543,28.49407205,REP
-82.35578293,28.55637384,DEM
-82.39141345,28.4694654,DEM
-82.54612196,28.52840153,REP
-82.55014576,28.45748091,REP
-82.5831873,28.48065941,REP
-82.59075596,28.46473654,REP
-82.54576018,28.69236111,DEM
-82.60481092,28.46337219,REP
-82.60220202,28.47020727,DEM
-82.58068296,28.48495837,REP
-82.17724554,28.55925362,REP
-82.59265681,28.46431559,REP
-82.33390823,28.44727354,DEM
-82.59439974,28.44263967,REP
-82.54705599,28.6473715,REP
-82.4298124,28.68574931,DEM
-82.37444432,28.45357189,REP
-82.45459873,28.44231798,REP
-82.59413677,28.45992144,REP
-82.52412422,28.66178408,DEM
-82.58123283,28.46998514,REP
-82.25618318,28.53751477,REP
-82.60435996,28.4524868,REP
-82.53357473,28.46791583,REP
-82.59146966,28.46907452,DEM
-82.51535114,28.46398894,DEM
-82.55723534,28.65077382,REP
-82.67849931,28.51705275,REP
-82.50827174,28.5222303,REP
-82.67392723,28.46304265,REP
-82.15939075,28.53608809,REP
-82.67226841,28.44086036,DEM
-82.62816573,28.45487026,REP
-82.54469789,28.63502398,REP
-82.53664007,28.45049647,REP
-82.28128874,28.5551903,REP
-82.47463134,28.49723316,DEM
-82.5817192,28.47046812,DEM
-82.5760461,28.4573965,DEM
-82.48863174,28.55417653,REP
-82.45752227,28.49779491,DEM
-82.47288936,28.43498406,REP
-82.50734228,28.43723245,REP
-82.43767548,28.46132168,DEM
-82.64508083,28.49677912,DEM
-82.49809483,28.53455455,REP
-82.50497257,28.6640428,REP
-82.53789427,28.46639633,REP
-82.54517504,28.65388229,REP
-82.49321215,28.4685136,REP
-82.57026642,28.44964526,REP
-82.48405059,28.5258901,REP
-82.50371986,28.6453934,REP
-82.54264361,28.48441208,REP
-82.50006262,28.68193675,REP
-82.58647249,28.46083725,REP
-82.52485681,28.437099,REP
-82.50625772,28.45467999,DEM
-82.50050076,28.46387789,DEM
-82.54744351,28.46653711,REP
-82.45512617,28.43505908,REP
-82.48662181,28.51649659,REP
-82.49256064,28.56287746,DEM
-82.53921063,28.43849833,DEM
-82.49761711,28.6858508,DEM
-82.51751261,28.46600968,REP
-82.55127765,28.44598278,REP
-82.5922035,28.50376812,DEM
-82.61552443,28.4685025,REP
-82.51816486,28.69169371,DEM
-82.49854258,28.45874622,DEM
-82.63613505,28.60694641,REP
-82.53528699,28.46236685,REP
-82.51863541,28.50929002,REP
-82.58424764,28.50263884,REP
-82.49434581,28.48827586,DEM
-82.67058482,28.47215086,REP
-82.65466287,28.54013031,REP
-82.51851345,28.62831466,DEM
-82.5175993,28.59386335,DEM
-82.50393351,28.50406011,REP
-82.58404734,28.50150477,REP
-82.53203504,28.53396601,REP
-82.51619603,28.47454435,DEM
-82.28425197,28.5558024,REP
-82.45251302,28.46520946,DEM
-82.67448814,28.48905391,DEM
-82.49965431,28.55444154,REP
-82.48510229,28.53301857,REP
-82.49985728,28.555803,REP
-82.52739418,28.46432244,REP
-82.24919309,28.61380655,REP
-82.33536898,28.55571811,DEM
-82.55512448,28.49129441,REP
-82.50284169,28.55197862,REP
-82.15699454,28.54424805,REP
-82.62022077,28.46833684,DEM
-82.24704563,28.49385241,REP
-82.57123902,28.44110045,REP
-82.58025304,28.47261725,DEM
-82.52813134,28.49550961,REP
-82.56382646,28.44665901,REP
-82.49672315,28.46109487,DEM
-82.59672469,28.64488758,DEM
-82.54248537,28.59432999,REP
-82.58345346,28.4614853,REP
-82.27365451,28.58271121,DEM
-82.48508392,28.4378793,DEM
-82.48929986,28.47380894,DEM
-82.38855022,28.46570412,REP
-82.51454098,28.48152865,DEM
-82.57267964,28.64676299,REP
-82.16516696,28.52842548,REP
-82.48741954,28.46545853,REP
-82.57899692,28.4535234,REP
-82.51045725,28.60947466,DEM
-82.58158524,28.46182797,DEM
-82.61171191,28.4756063,DEM
-82.55281262,28.5052661,REP
-82.50722123,28.4927815,REP
-82.36157319,28.51169256,REP
-82.53716902,28.5818089,DEM
-82.54337975,28.46313093,DEM
-82.45866503,28.43431594,REP
-82.52679858,28.66949476,DEM
-82.53761373,28.48166666,DEM
-82.43400204,28.48155698,REP
-82.37700402,28.65281429,REP
-82.62578732,28.45440351,REP
-82.55461692,28.50009974,REP
-82.50233015,28.68504556,REP
-82.53375997,28.46114872,DEM
-82.57442964,28.47200878,REP
-82.23483974,28.5640558,REP
-82.67768334,28.50373924,REP
-82.39303278,28.58126004,REP
-82.39409442,28.44869779,REP
-82.30034533,28.53129945,REP
-82.53230588,28.50344881,REP
-82.55324465,28.50774142,REP
-82.57244349,28.56269197,REP
-82.63650021,28.43937762,REP
-82.53142092,28.44902683,DEM
-82.47778661,28.49644719,REP
-82.27641236,28.54541564,DEM
-82.57860393,28.49349111,REP
-82.675396,28.43544963,DEM
-82.57313631,28.5148622,DEM
-82.58109666,28.49534528,DEM
-82.54156447,28.47945278,DEM
-82.52952316,28.66659061,REP
-82.44946114,28.54994359,REP
-82.5329903,28.57923499,DEM
-82.62742096,28.4370907,REP
-82.4262197,28.65360708,REP
-82.24636903,28.50602618,DEM
-82.55096535,28.49692633,DEM
-82.55302969,28.44789032,DEM
-82.51771858,28.55536967,DEM
-82.47584295,28.52247891,REP
-82.63863379,28.44181334,REP
-82.53715605,28.43675579,DEM
-82.59254206,28.47159143,REP
-82.53914161,28.48879741,DEM
-82.59287014,28.46602238,REP
-82.30759382,28.52328791,DEM
-82.58352343,28.45679739,DEM
-82.51097757,28.45773289,REP
-82.51198061,28.51628979,REP
-82.38917533,28.5688168,REP
-82.49700445,28.6796481,DEM
-82.49383397,28.4743737,REP
-82.37382193,28.53578401,REP
-82.60374485,28.49614335,REP
-82.3592664,28.63530124,REP
-82.5766805,28.48347423,REP
-82.53444856,28.55859059,REP
-82.34239515,28.52871793,REP
-82.62486291,28.45432959,DEM
-82.49220166,28.51209357,DEM
-82.3831216,28.45720453,REP
-82.46032397,28.52367433,REP
-82.56700931,28.48284071,DEM
-82.58776978,28.47019359,DEM
-82.55966802,28.44433941,REP
-82.52537422,28.53842971,DEM
-82.50169504,28.4936816,DEM
-82.61826141,28.43436852,REP
-82.5903592,28.46248233,DEM
-82.39105013,28.44802981,REP
-82.60230585,28.47003759,REP
-82.47053226,28.45461129,REP
-82.0851572,28.48812425,REP
-82.5329675,28.48625578,REP
-82.45980832,28.49477054,REP
-82.45005631,28.57408693,REP
-82.52567763,28.43925551,DEM
-82.38755449,28.44967546,REP
-82.40330225,28.55251521,REP
-82.57271023,28.50599268,DEM
-82.53994733,28.46355816,REP
-82.38300843,28.43578349,DEM
-82.61578566,28.62228646,REP
-82.5725502,28.46252794,REP
-82.4967061,28.49336869,REP
-82.52357323,28.48915027,DEM
-82.62583691,28.46182153,REP
-82.55002801,28.57731535,REP
-82.66332226,28.48347288,DEM
-82.53213373,28.46690441,DEM
-82.48566733,28.57021831,REP
-82.55076757,28.65675219,REP
-82.49128415,28.44022575,REP
-82.59884955,28.51296437,REP
-82.23915919,28.53328128,DEM
-82.59227951,28.47117207,DEM
-82.38335795,28.51487612,REP
-82.18643828,28.5598988,REP
-82.28295949,28.62077785,REP
-82.61593348,28.48289035,REP
-82.51712025,28.46856199,REP
-82.59045512,28.45061554,REP
-82.37985027,28.43770671,DEM
-82.51081568,28.59228899,REP
-82.55733995,28.48151744,DEM
-82.50272767,28.51580565,REP
-82.3092796,28.54829314,REP
-82.26630969,28.47619849,DEM
-82.42069997,28.55414098,DEM
-82.60459655,28.46257199,REP
-82.4989679,28.5257934,DEM
-82.3076858,28.5206827,DEM
-82.58480206,28.4491423,REP
-82.55153098,28.49577679,REP
-82.57141331,28.4985329,DEM
-82.11097721,28.52350659,REP
-82.61186132,28.47495722,DEM
-82.49587312,28.62238551,REP
-82.30062419,28.58594943,DEM
-82.52006867,28.56148599,DEM
-82.58026457,28.56624464,REP
-82.57230328,28.4764005,DEM
-82.47819257,28.53596785,REP
-82.44385945,28.49583133,DEM
-82.61482762,28.46464354,REP
-82.53408421,28.47290176,REP
-82.30629291,28.46756573,REP
-82.51115157,28.48276345,DEM
-82.50548792,28.64560661,REP
-82.47375518,28.49544064,DEM
-82.63287453,28.44166962,REP
-82.52822131,28.48906141,DEM
-82.47445377,28.51345434,REP
-82.41127704,28.4735404,DEM
-82.61256385,28.51966226,REP
-82.56261327,28.50547499,REP
-82.56518598,28.45789085,DEM
-82.51757106,28.44501694,REP
-82.45877188,28.55124155,REP
-82.3984,28.47247417,REP
-82.52198397,28.47189478,REP
-82.35203911,28.54180573,DEM
-82.44862192,28.46028215,REP
-82.51824141,28.49558059,REP
-82.51098686,28.49167296,DEM
-82.51714466,28.54760969,REP
-82.48319698,28.44493183,DEM
-82.67549347,28.48856278,REP
-82.55382561,28.57376038,REP
-82.53270561,28.44387755,REP
-82.51470554,28.61097754,REP
-82.52360321,28.54279108,REP
-82.52718928,28.47957713,REP
-82.45704741,28.47097451,REP
-82.479747,28.50438661,REP
-82.60650822,28.5161782,DEM
-82.4892704,28.481867,REP
-82.40779253,28.510318,DEM
-82.55022675,28.469453,REP
-82.38131405,28.43499215,REP
-82.47011569,28.53541131,REP
-82.30539519,28.55531062,REP
-82.47370356,28.51872861,REP
-82.30370643,28.5694857,DEM
-82.35485013,28.58949207,REP
-82.51655487,28.49296019,DEM
-82.57723846,28.49834805,DEM
-82.48530437,28.54454785,REP
-82.41130254,28.47667916,DEM
-82.62091438,28.43620978,DEM
-82.48092612,28.45270591,REP
-82.52108471,28.46122505,DEM
-82.49086233,28.47516809,REP
-82.34792497,28.55270174,REP
-82.15636767,28.56916068,REP
-82.58484807,28.4560412,DEM
-82.50872073,28.47213743,REP
-82.62115494,28.46527645,REP
-82.51908745,28.457587,REP
-82.56858794,28.48950607,DEM
-82.5450134,28.5028721,DEM
-82.24641471,28.56548471,REP
-82.45210505,28.45380834,REP
-82.48502459,28.56294962,REP
-82.55974662,28.45394064,REP
-82.6143745,28.44587326,REP
-82.54187291,28.49156854,REP
-82.60949469,28.47134616,REP
-82.46651885,28.53819302,REP
-82.51409892,28.65263796,REP
-82.61178868,28.47665029,DEM
-82.50539774,28.48514312,DEM
-82.63076705,28.49996679,REP
-82.44374433,28.63605624,REP
-82.54322811,28.4693938,REP
-82.24890242,28.56949409,REP
-82.4944706,28.55265659,REP
-82.44886774,28.50567863,REP
-82.37953962,28.56920009,REP
-82.65224909,28.6578401,REP
-82.65903377,28.45091468,REP
-82.22488455,28.58514394,DEM
-82.66460447,28.54928509,DEM
-82.51156685,28.47865416,DEM
-82.67992501,28.52793189,REP
-82.60549258,28.47854728,REP
-82.13925708,28.48888444,REP
-82.43480647,28.52365622,DEM
-82.42574398,28.5325788,REP
-82.54700201,28.49621978,DEM
-82.50567939,28.49970853,DEM
-82.22085582,28.4891975,DEM
-82.41009149,28.52766537,REP
-82.43207477,28.53444417,DEM
-82.53726617,28.44535093,REP
-82.49350699,28.50566535,REP
-82.59623537,28.46193716,REP
-82.5552909,28.46584901,REP
-82.60616754,28.48338021,DEM
-82.34744502,28.50298736,REP
-82.39142781,28.60407527,DEM
-82.65771819,28.64193741,DEM
-82.3463436,28.59686877,REP
-82.5488341,28.65062979,REP
-82.48404951,28.46733362,DEM
-82.55833475,28.45050549,REP
-82.504972,28.5074809,DEM
-82.41648392,28.43833993,REP
-82.50494127,28.47738723,REP
-82.57616104,28.47756641,REP
-82.58240496,28.49856426,REP
-82.65010192,28.66796161,REP
-82.59098763,28.46350844,DEM
-82.42082602,28.53357124,DEM
-82.62859479,28.4437329,REP
-82.5378873,28.44544569,REP
-82.58492506,28.46911149,REP
-82.55964094,28.43669532,REP
-82.5386793,28.46132523,DEM
-82.51100869,28.48437247,REP
-82.48611489,28.51719717,REP
-82.30820558,28.54469575,DEM
-82.43478258,28.44107942,REP
-82.49430608,28.49504262,REP
-82.55130673,28.49444408,REP
-82.5777096,28.45058839,DEM
-82.52463984,28.49177147,DEM
-82.48454742,28.50135559,REP
-82.54183002,28.46931492,REP
-82.53392298,28.46684464,DEM
-82.48390596,28.48342519,REP
-82.36945182,28.44001656,REP
-82.53007851,28.45105844,REP
-82.43505138,28.54760262,REP
-82.5218959,28.46175024,DEM
-82.51338634,28.47613683,DEM
-82.47559165,28.5448852,REP
-82.51225596,28.63184026,REP
-82.49347879,28.49542228,REP
-82.5659795,28.53276492,DEM
-82.59368205,28.44132539,DEM
-82.56677072,28.46897249,DEM
-82.48035004,28.56243074,REP
-82.46391198,28.5013714,REP
-82.49217263,28.6371836,REP
-82.51011615,28.49756136,DEM
-82.61096587,28.45896531,REP
-82.4350465,28.46950644,REP
-82.39030168,28.46097748,REP
-82.55902205,28.58777786,DEM
-82.58625541,28.51929353,REP
-82.49207689,28.44013723,REP
-82.5555607,28.57190965,REP
-82.58485205,28.45275936,REP
-82.49190292,28.48650479,DEM
-82.51969318,28.4352108,REP
-82.59247468,28.43740133,REP
-82.40096738,28.52165664,REP
-82.495886,28.65413661,REP
-82.49258451,28.52056705,REP
-82.58174889,28.49317412,REP
-82.49511153,28.50552799,DEM
-82.41254205,28.43711478,REP
-82.54725348,28.52947505,DEM
-82.52007492,28.46852882,DEM
-82.58806518,28.43776698,REP
-82.63011692,28.44854174,REP
-82.52387368,28.49274772,DEM
-82.141257,28.53990101,REP
-82.42797191,28.55166987,REP
-82.59256815,28.46467008,DEM
-82.48451265,28.51355898,REP
-82.56091191,28.51883002,REP
-82.64095277,28.51695195,REP
-82.5083674,28.45691556,REP
-82.60156396,28.61050328,REP
-82.15640663,28.55622916,REP
-82.59600259,28.51627617,REP
-82.5420084,28.46792681,REP
-82.49459005,28.49087978,REP
-82.4771889,28.54261168,REP
-82.59157472,28.46110868,REP
-82.50833834,28.49069606,REP
-82.61397045,28.43388589,DEM
